Date,Open,High,Low,Close,Volume,Adj Close
2015-12-31,238.51,243.45,238.37,240.01,2503103,238.37
2016-01-04,230.72,231.38,219,223.41,6124482,219
2016-01-05,226.36,232.3,220,223.43,3086425,220
2016-01-06,220,220.05,215.98,219.04,3492811,215.98
2016-01-07,214.19,218.44,213.67,215.65,3410786,213.67
2016-01-08,217.86,220.44,210.77,211,3504461,210.77
2016-01-11,214.01,214.45,203,207.85,4091422,203
2016-01-12,211.6,213.74,205.31,209.97,2595389,205.31
2016-01-13,212.01,212.65,200,200.31,3821277,200
2016-01-14,202.21,210,193.38,206.18,5965537,193.38
2016-01-15,198.97,205.07,197.25,204.99,4251085,197.25
2016-01-19,208.71,210.47,200.78,204.72,4038600,200.78
2016-01-20,199.4,201.28,191.25,198.7,5319658,191.25
2016-01-21,201.55,203.23,195.02,199.97,2955075,195.02
2016-01-22,204.801,205.5,199.03,202.55,3081626,199.03
2016-01-25,200.06,203.57,195.88,196.37,2150984,195.88
2016-01-26,196.7,197.82,188.88,193.56,4123942,188.88
2016-01-27,192.38,193.26,185.77,188.07,3530660,185.77
2016-01-28,190.79,191.28,182.41,189.7,3867413,182.41
2016-01-29,189.95,193.74,188.08,191.11,2244637,188.08
2016-02-01,188.76,199.52,182.75,196.94,4572522,182.75
2016-02-02,192.42,193.12,180.23,182.78,4994163,180.23
2016-02-03,183.59,183.94,170.18,173.48,6766212,170.18
2016-02-04,170.7,175.98,166.99,175.33,3697860,166.99
2016-02-05,171.3,173,157.744,162.6,8856904,157.744
2016-02-08,157.105,157.15,146,148.03,7657160,146
2016-02-09,142.32,159.79,141.05,148.25,7950407,141.05
2016-02-10,150.5,154.97,141.74,143.67,8053123,141.74
2016-02-11,152,163.26,147,150.47,13417556,147
2016-02-12,155,157.01,143.7,151.04,6375109,143.7
2016-02-16,158.7,162.95,154.11,155.17,5354390,154.11
2016-02-17,159,169.34,156.68,168.68,5100855,156.68
2016-02-18,172.42,172.95,164.77,166.77,3527362,164.77
2016-02-19,163.66,167.49,162.5,166.58,2484298,162.5
2016-02-22,170.12,178.91,169.85,177.74,4417725,169.85
2016-02-23,176.16,181.73,173.68,177.21,5876295,173.68
2016-02-24,172.75,179.5,167.84,179,4635777,167.84
2016-02-25,178.65,188.519,175.2,187.43,4517456,175.2
2016-02-26,188.7,192,185,190.34,5230574,185
2016-02-29,192.4,196.35,189.222,191.93,4226478,189.222
2016-03-01,194.25,195.948,182.7,186.35,5835029,182.7
2016-03-02,183.73,188.52,181.5,188.34,4536212,181.5
2016-03-03,188.28,197.42,184.22,195.74,4246868,184.22
2016-03-04,198,204.03,197.5,201.04,5732174,197.5
2016-03-07,197.68,209.7,197.4,205.29,4489102,197.4
2016-03-08,203.5,207.5,202.2,202.6,3828797,202.2
2016-03-09,204.52,209.373,202.79,208.72,2752317,202.79
2016-03-10,210,213.29,200.671,205.18,5192523,200.671
2016-03-11,207.93,209.42,205.33,207.5,2816476,205.33
2016-03-14,212.65,216.72,210.64,215.15,4065706,210.64
2016-03-15,214.27,218.97,211.5,218.34,3180452,211.5
2016-03-16,218,222.58,217.02,221.93,3516703,217.02
2016-03-17,221.47,228.5,220,226.38,3782891,220
2016-03-18,229.1,234.48,228.06,232.74,4711793,228.06
2016-03-21,235.34,239.88,235,238.32,5307822,235
2016-03-22,237.21,238.99,232.558,234.24,4315988,232.558
2016-03-23,232.37,234.73,222.03,222.58,4948841,222.03
2016-03-24,215.78,228.888,215,227.75,4960900,215
2016-03-28,231.61,234.81,225,230.26,3326412,225
2016-03-29,229.89,232.38,225.33,230.13,3850008,225.33
2016-03-30,235.09,235.5,226.5,226.89,3499648,226.5
2016-03-31,229.34,237.42,225.01,229.77,6849312,225.01
2016-04-01,244.825,247.9,233.25,237.59,15013575,233.25
2016-04-04,249.12,252.12,243.64,246.99,11437981,243.64
2016-04-05,240.5,256.56,240,255.47,9669381,240
2016-04-06,253.97,267.74,253.45,265.42,9839525,253.45
2016-04-07,266.45,269.34,254.51,257.2,7641985,254.51
2016-04-08,260.5,260.82,248.02,250.07,6178753,248.02
2016-04-11,251,258.99,245.3,249.92,7916097,245.3
2016-04-12,249.5,251.8,243.63,247.82,4913016,243.63
2016-04-13,248.51,255.5,247.33,254.53,4252144,247.33
2016-04-14,253,256.839,251.05,251.86,3652819,251.05
2016-04-15,251.31,254.6,249.12,254.51,3430213,249.12
2016-04-18,252.23,258.31,251.66,253.88,4054702,251.66
2016-04-19,253.12,254.37,241.251,247.37,5403359,241.251
2016-04-20,246.26,253.66,241.5,249.97,4735351,241.5
2016-04-21,248.99,250.9,246.91,248.29,2645018,246.91
2016-04-22,248.89,254,245.71,253.75,3337973,245.71
2016-04-25,253.01,257.38,250.76,251.82,3070857,250.76
2016-04-26,252.05,255.73,249.39,253.74,2776157,249.39
2016-04-27,252.75,255,249.4,251.47,2977861,249.4
2016-04-28,249.85,253.43,247.44,247.71,2128265,247.44
2016-04-29,248.14,248.43,237.81,240.76,4520491,237.81
2016-05-02,241.5,243.19,234.82,241.8,3252350,234.82
2016-05-03,237.36,238.91,231.62,232.32,4000769,231.62
2016-05-04,230.29,234.46,220.4,222.56,7161067,220.4
2016-05-05,228.46,228.64,209.79,211.53,10952049,209.79
2016-05-06,210.87,216.37,208.11,214.93,5003497,208.11
2016-05-09,215.72,216.15,206.8,208.92,4520062,206.8
2016-05-10,207.55,209.47,205,208.69,3491633,205
2016-05-11,207.59,215.48,206.05,208.96,5042386,206.05
2016-05-12,211.44,211.67,203.657,207.2,3066746,203.657
2016-05-13,207.78,211.2,206.7,207.61,2401971,206.7
2016-05-16,208.15,213.15,207.92,208.29,2474446,207.92
2016-05-17,209.05,209.82,204.02,204.66,2303002,204.02
2016-05-18,209.15,215.31,207.75,211.17,4454848,207.75
2016-05-19,213.62,216.79,207.3,215.21,6582419,207.3
2016-05-20,216.99,220.55,216.35,220.28,8635216,216.35
2016-05-23,219.87,222.6,215.86,216.22,4335487,215.86
2016-05-24,216.6,218.74,215.18,217.91,2928659,215.18
2016-05-25,217.91,221.36,216.51,219.58,2514028,216.51
2016-05-26,220.5,225.26,219.05,225.12,3560997,219.05
2016-05-27,224.99,225.93,220.75,223.04,3081734,220.75
2016-05-31,223.04,224.75,221.5,223.23,2046828,221.5
2016-06-01,221.48,222.4,216.89,219.56,2549934,216.89
2016-06-02,219.59,219.909,217.11,218.96,1670749,217.11
2016-06-03,220,221.94,218.01,218.99,1897954,218.01
2016-06-06,218,220.9,215.45,220.68,1901580,215.45
2016-06-07,222.24,234.44,221.52,232.34,5530952,221.52
2016-06-08,233.8,240.845,232.605,235.52,5092613,232.605
2016-06-09,234.98,235.33,227.06,229.36,4145457,227.06
2016-06-10,227.39,227.97,218.422,218.79,5278017,218.422
2016-06-13,219.5,225.77,217.66,217.87,3585438,217.66
2016-06-14,218.88,222.2,212.53,214.95,2941462,212.53
2016-06-15,216.95,221.9,215.13,217.7,2780560,215.13
2016-06-16,217.42,218.04,213.5,217.93,2098911,213.5
2016-06-17,217.81,219.99,214.5,215.48,2605683,214.5
2016-06-20,219.5,223.75,218.23,219.7,3020866,218.23
2016-06-21,220.68,222.569,218.81,219.61,2226694,218.81
2016-06-22,199.47,205.95,195.75,196.66,22631149,195.75
2016-06-23,195.69,197.55,192.13,196.4,9464787,192.13
2016-06-24,190.05,195.12,189.73,193.15,5854728,189.73
2016-06-27,190.86,198.81,187.87,198.55,6779769,187.87
2016-06-28,201.89,204.05,199.41,201.79,5725343,199.41
2016-06-29,205.13,211.78,203,210.16,4601420,203
2016-06-30,212.97,213.5,209.02,212.28,3611804,209.02
2016-07-01,206.14,218.24,206,216.5,4759573,206
2016-07-05,209.73,214.544,208,213.98,4434881,208
2016-07-06,210,215.23,209,214.44,4408957,209
2016-07-07,213.1,218.12,213.01,215.94,2738871,213.01
2016-07-08,217.8,219.81,214.5,216.78,3209618,214.5
2016-07-11,219.96,226.78,219.51,224.78,4733773,219.51
2016-07-12,224.1,227.5,223.22,224.65,4004195,223.22
2016-07-13,225.5,225.59,220.29,222.53,2885761,220.29
2016-07-14,223.12,224.94,221.05,221.53,2190373,221.05
2016-07-15,222.52,222.75,219.64,220.37,1784153,219.64
2016-07-18,219.64,227.09,218.3,226.25,2894015,218.3
2016-07-19,225,229.1,224.75,225.26,2783923,224.75
2016-07-20,226.47,229.8,225,228.36,2295648,225
2016-07-21,226,227.847,219.1,220.5,3753150,219.1
2016-07-22,221.99,224.5,218.88,222.27,2437326,218.88
2016-07-25,222.27,231.39,221.372,230.01,3852884,221.372
2016-07-26,227.69,230,225.3,229.51,3039023,225.3
2016-07-27,229.34,233.36,226.92,228.49,2365669,226.92
2016-07-28,227.95,230.76,226.6,230.61,2131840,226.6
2016-07-29,230.7,235.28,230.24,234.79,2908610,230.24
2016-08-01,235.5,236.63,229.38,230.01,3790147,229.38
2016-08-02,229.37,229.87,221.4,227.2,3599106,221.4
2016-08-03,227.37,229.699,224.21,225.58,2730615,224.21
2016-08-04,225.69,230.86,222.05,230.61,3448697,222.05
2016-08-05,230,232,227.4,230.03,2538457,227.4
2016-08-08,228,229.6,226.09,226.16,1797782,226.09
2016-08-09,226.82,231.538,226.65,229.08,1734218,226.65
2016-08-10,228.24,229.87,224.62,225.65,1859500,224.62
2016-08-11,226.17,227.57,223.41,224.91,1638993,223.41
2016-08-12,225.41,226.65,224.04,225.61,1480909,224.04
2016-08-15,226.02,229.5,224.93,225.59,1657280,224.93
2016-08-16,225.49,227.19,223.41,223.61,1702132,223.41
2016-08-17,224.33,224.83,222.8,223.24,1435311,222.8
2016-08-18,223.82,225.66,222.29,223.51,1645768,222.29
2016-08-19,223.54,225.169,222.53,225,1266596,222.53
2016-08-22,224.17,225.11,222.68,222.93,1727526,222.68
2016-08-23,224.32,228.49,222.8,224.84,4115106,222.8
2016-08-24,227.05,227.15,222.22,222.62,2056602,222.22
2016-08-25,223.11,223.8,220.77,220.96,1580160,220.77
2016-08-26,222.14,222.855,218.82,219.99,1871069,218.82
2016-08-29,220.15,220.4,215,215.2,2766023,215
2016-08-30,216.11,216.11,210.52,211.34,2619588,210.52
2016-08-31,210.43,212.6,208.65,212.01,3016827,208.65
2016-09-01,209.01,211.1,200.5,200.77,6765259,200.5
2016-09-02,202.33,203.2,196.2,197.78,5368761,196.2
2016-09-06,199.02,203.25,199,202.82,4220936,199
2016-09-07,205.5,206.497,200.71,201.7,2660978,200.71
2016-09-08,199.55,199.89,196.36,197.36,3140593,196.36
2016-09-09,199.09,199.92,193.7,194.47,3103198,193.7
2016-09-12,195,201.369,194.1,198.3,3045470,194.1
2016-09-13,197.06,198.49,193.45,196.05,2947851,193.45
2016-09-14,195.75,197.925,194.856,196.41,1750864,194.856
2016-09-15,196.49,202.519,196.4,200.22,2192932,196.4
2016-09-16,200.42,205.7,199,205.4,2418090,199
2016-09-19,207,209.43,205,206.34,1895855,205
2016-09-20,206.85,207.75,203.91,204.64,1657410,203.91
2016-09-21,206.37,207,201.56,205.22,2086336,201.56
2016-09-22,206.4,207.28,203,206.43,2334870,203
2016-09-23,205.99,210.18,205.67,207.45,2688442,205.67
2016-09-26,206.5,211,206.5,208.99,2301225,206.5
2016-09-27,209.65,209.982,204.609,205.81,2517231,204.609
2016-09-28,207.51,208.25,205.26,206.27,1369885,205.26
2016-09-29,205.6,207.33,200.58,200.7,2333099,200.58
2016-09-30,202.21,204.98,199.55,204.03,2455082,199.55
2016-10-03,212.3,215.669,208.25,213.7,5321524,208.25
2016-10-04,213.1,213.32,208.82,211.41,3036625,208.82
2016-10-05,212.24,213.15,208.12,208.46,1580397,208.12
2016-10-06,202.46,204.21,200.21,201,4506877,200.21
2016-10-07,201,201.32,195.8,196.61,2944927,195.8
2016-10-10,201.35,204.14,199.66,200.95,2894705,199.66
2016-10-11,201.85,202.2,198.31,200.1,2237785,198.31
2016-10-12,200.95,203.88,200.42,201.51,1671211,200.42
2016-10-13,200.5,200.895,197.05,200.24,2209150,197.05
2016-10-14,200.66,201.43,196.3,196.51,3194201,196.3
2016-10-17,197.05,198.39,192,193.96,3888796,192
2016-10-18,195.99,199.47,193.26,199.1,4921260,193.26
2016-10-19,199.74,206.66,198.06,203.56,5640708,198.06
2016-10-20,202.12,203,197.05,199.1,4329868,197.05
2016-10-21,198.6,201.57,197.41,200.09,2205166,197.41
2016-10-24,201,203.945,200.25,202.76,2663942,200.25
2016-10-25,202.9,204.69,201.2,202.34,2181229,201.2
2016-10-26,201,203.19,200.1,202.24,3201936,200.1
2016-10-27,211.34,213.7,201.65,204.01,12785602,201.65
2016-10-28,204,205.32,199.83,199.97,4202047,199.83
2016-10-31,202.49,202.49,195.81,197.73,4692273,195.81
2016-11-01,198.04,198.5,188.105,190.79,7060036,188.105
2016-11-02,190.05,192.695,187.505,188.02,4253382,187.505
2016-11-03,189,191.47,187.04,187.42,2653023,187.04
2016-11-04,189,193.46,185.96,190.56,5146043,185.96
2016-11-07,193.59,194.29,190.05,193.21,3781927,190.05
2016-11-08,193.79,197.49,191.26,194.94,3170981,191.26
2016-11-09,186.875,192,183.95,190.06,8131514,183.95
2016-11-10,191.05,191.61,180.42,185.35,6662170,180.42
2016-11-11,184.24,188.88,183,188.56,3902576,183
2016-11-14,188,188.25,178.19,181.45,6552205,178.19
2016-11-15,182.78,186.43,182.05,183.77,3902018,182.05
2016-11-16,182.65,184.73,181.21,183.93,3405210,181.21
2016-11-17,183.49,189.49,182.11,188.66,4521052,182.11
2016-11-18,190.65,193,185,185.02,5180275,185
2016-11-21,185.04,188.89,184.41,184.7,4329418,184.41
2016-11-22,185.84,191.47,183.71,191.17,5567401,183.71
2016-11-23,190.61,195.644,189,193.14,4681343,189
2016-11-25,193.64,197.237,193.64,196.65,2322216,193.64
2016-11-28,195.48,199.35,194.55,196.12,4399315,194.55
2016-11-29,195.56,196.73,189.5,189.57,4327215,189.5
2016-11-30,191,191.89,187.5,189.4,3433565,187.5
2016-12-01,188.25,188.53,181,181.88,4984959,181
2016-12-02,182.88,184.88,180,181.47,3961543,180
2016-12-05,182.51,188.89,182.51,186.8,3928750,182.51
2016-12-06,185.52,186.58,182.683,185.85,3350536,182.683
2016-12-07,186.15,193.4,185,193.14,5312421,185
2016-12-08,192.05,192.5,189.54,192.29,3108464,189.54
2016-12-09,190.87,193.836,190.81,192.18,2692753,190.81
2016-12-12,192.8,194.42,191.04,192.43,2404013,191.04
2016-12-13,193.18,201.28,193,198.15,6647682,193
2016-12-14,198.74,203,196.76,198.69,4126524,196.76
2016-12-15,198.41,200.74,197.39,197.58,3156620,197.39
2016-12-16,198.08,202.59,197.6,202.49,3645735,197.6
2016-12-19,202.49,204.45,199.84,202.73,3403226,199.84
2016-12-20,203.05,209,202.5,208.79,4621849,202.5
2016-12-21,208.45,212.23,207.41,207.7,5089610,207.41
2016-12-22,208.22,209.99,206.5,208.45,3030425,206.5
2016-12-23,208,213.45,207.71,213.34,4282248,207.71
2016-12-27,214.88,222.25,214.42,219.53,5688417,214.42
2016-12-28,221.53,223.8,217.2,219.74,3685700,217.2
2016-12-29,218.56,219.2,214.123,214.65,3947186,214.123
2016-12-30,216.3,217.5,211.68,213.69,4642620,211.68
2017-01-03,214.86,220.33,210.96,216.99,5529103,210.96
2017-01-04,214.75,228,214.31,226.99,11125409,214.31
2017-01-05,226.42,227.48,221.95,226.75,5855477,221.95
2017-01-06,226.93,230.31,225.45,229.01,5464390,225.45
2017-01-09,228.97,231.92,228,231.28,3912905,228
2017-01-10,232,232,226.89,229.87,3596489,226.89
2017-01-11,229.07,229.98,226.68,229.73,3419709,226.68
2017-01-12,229.06,230.7,225.58,229.59,3715994,225.58
2017-01-13,230,237.85,229.59,237.75,5999036,229.59
2017-01-17,236.7,239.96,234.37,235.58,4599431,234.37
2017-01-18,236.65,239.71,235.58,238.36,3717367,235.58
2017-01-19,247.25,248.68,240.75,243.76,7588308,240.75
2017-01-20,245.46,246,243.01,244.73,3779300,243.01
2017-01-23,245.85,250.89,245.5,248.92,5933842,245.5
2017-01-24,250,254.8,249.65,254.61,4780599,249.65
2017-01-25,257.31,258.46,251.8,254.47,5115499,251.8
2017-01-26,254.29,255.74,250.75,252.51,3069385,250.75
2017-01-27,251.38,253,248.52,252.96,3041815,248.52
2017-01-30,252.53,255.29,247.1,250.62,3662381,247.1
2017-01-31,249.24,255.89,247.7,251.93,4052857,247.7
2017-02-01,253.05,253.2,249.05,249.24,3922415,249.05
2017-02-02,248.34,252.42,247.71,251.54,2417989,247.71
2017-02-03,251.91,252.179,249.68,251.33,2186723,249.68
2017-02-06,251,257.82,250.63,257.77,3521545,250.63
2017-02-07,258.19,260,256.42,257.48,4059343,256.42
2017-02-08,257.35,263.36,256.2,262.08,3880660,256.2
2017-02-09,266.25,271.18,266.15,269.2,7691836,266.15
2017-02-10,269.79,270.95,266.11,269.23,3591127,266.11
2017-02-13,270.74,280.79,270.51,280.6,6892941,270.51
2017-02-14,279.03,287.39,278.61,280.98,7192881,278.61
2017-02-15,280,282.24,276.44,279.76,4909892,276.44
2017-02-16,277.6,280,268.5,268.95,7022600,268.5
2017-02-17,265.8,272.89,264.15,272.23,6122976,264.15
2017-02-21,275.45,281.4,274.01,277.39,5606590,274.01
2017-02-22,280.31,283.45,272.6,273.51,7430914,272.6
2017-02-23,264,264.66,255.56,255.99,14825808,255.56
2017-02-24,252.66,258.25,250.2,257,8119605,250.2
2017-02-27,248.17,248.36,242.01,246.23,11213033,242.01
2017-02-28,244.19,251,243.9,249.99,5946842,243.9
2017-03-01,254.18,254.85,249.11,250.02,4779494,249.11
2017-03-02,249.71,253.28,248.27,250.48,3321711,248.27
2017-03-03,250.74,251.9,249,251.57,2907840,249
2017-03-06,247.91,251.7,247.51,251.21,3287229,247.51
2017-03-07,251.92,253.89,248.32,248.59,3341840,248.32
2017-03-08,247,250.07,245.32,246.83,3643671,245.32
2017-03-09,247.63,248.66,243,244.9,3852052,243
2017-03-10,246.21,246.5,243,243.69,3009717,243
2017-03-13,244.39,246.85,242.781,246.17,3022625,242.781
2017-03-14,246.11,258.12,246.02,258,7598446,246.02
2017-03-15,257,261,254.27,255.73,5330806,254.27
2017-03-16,262.4,265.75,259.06,262.05,7132153,259.06
2017-03-17,264,265.33,261.2,261.5,5912477,261.2
2017-03-20,260.6,264.55,258.821,261.92,3614294,258.821
2017-03-21,262.83,264.8,250.24,250.68,6908554,250.24
2017-03-22,251.56,255.07,250.51,255.01,4059297,250.51
2017-03-23,255.39,257.672,253.3,254.78,3320245,253.3
2017-03-24,255.7,263.89,255.01,263.16,5532414,255.01
2017-03-27,260.6,270.57,259.75,270.22,6089705,259.75
2017-03-28,277.02,280.68,275,277.45,7781113,275
2017-03-29,278.34,279.6,275.54,277.38,3562790,275.54
2017-03-30,278.04,282,277.21,277.92,4066603,277.21
2017-03-31,278.73,279.68,276.32,278.3,3224621,276.32
2017-04-03,286.9,299,284.58,298.52,13888618,284.58
2017-04-04,296.89,304.81,294.53,303.68,9975249,294.53
2017-04-05,302.04,304.88,294.2,295,7781867,294.2
2017-04-06,296.88,301.94,294.1,298.7,5450176,294.1
2017-04-07,297.5,302.69,297.15,302.54,4579613,297.15
2017-04-10,309.15,313.73,308.71,312.39,7582587,308.71
2017-04-11,313.38,313.47,305.5,308.71,5724577,305.5
2017-04-12,306.34,308.448,296.32,296.84,5925683,296.32
2017-04-13,296.7,307.39,295.3,304,9175128,295.3
2017-04-17,302.7,304,298.68,301.44,4053657,298.68
2017-04-18,299.7,300.84,297.9,300.25,2868087,297.9
2017-04-19,302.46,306.62,302.11,305.52,3741336,302.11
2017-04-20,306.51,309.15,300.23,302.51,5898135,300.23
2017-04-21,302,306.4,300.42,305.6,4420451,300.42
2017-04-24,309.22,310.55,306.022,308.03,5078530,306.022
2017-04-25,308,313.98,305.86,313.79,6734967,305.86
2017-04-26,312.37,314.5,309,310.17,4689098,309
2017-04-27,311.69,313.09,307.5,308.63,3463268,307.5
2017-04-28,309.83,314.8,308,314.07,4505478,308
2017-05-01,314.88,327.25,314.81,322.83,8821106,314.81
2017-05-02,324,327.66,316.56,318.89,5317939,316.56
2017-05-03,317.67,321.53,310.45,311.02,6906462,310.45
2017-05-04,307.435,307.77,290.76,295.46,14138529,290.76
2017-05-05,298,308.55,296.8,308.35,8177347,296.8
2017-05-08,310.9,313.79,305.82,307.19,7003468,305.82
2017-05-09,309.38,321.99,309.1,321.26,9664729,309.1
2017-05-10,321.56,325.5,318.12,325.22,5735245,318.12
2017-05-11,323.4,326,319.6,323.1,4747713,319.6
2017-05-12,325.48,327,321.53,324.81,4117295,321.53
2017-05-15,318.38,320.2,312.53,315.88,7607513,312.53
2017-05-16,317.59,320.06,315.14,317.01,4141969,315.14
2017-05-17,314.39,314.63,305.5,306,6696073,305.5
2017-05-18,307,313.94,305.31,313.06,5653801,305.31
2017-05-19,315.5,316.5,310.2,310.83,4652665,310.2
2017-05-22,312.8,314.37,306.8,310.35,4324962,306.8
2017-05-23,310.46,310.73,303.48,303.86,4315220,303.48
2017-05-24,306.51,311,305.4,310.22,5036986,305.4
2017-05-25,311.02,316.97,307.81,316.83,5004038,307.81
2017-05-26,317.28,325.49,316.31,325.14,7791970,316.31
2017-05-30,326,336.28,325.76,335.1,7772629,325.76
2017-05-31,337.69,342.89,335.16,341.01,9937889,335.16
2017-06-01,344,344.88,337.29,340.37,7602583,337.29
2017-06-02,339.77,342.88,335.93,339.85,5583664,335.93
2017-06-05,338.5,348.44,334.21,347.32,6770516,334.21
2017-06-06,344.7,359.493,339.97,352.8,11059386,339.97
2017-06-07,356.34,360.5,355.14,359.65,9352188,355.14
2017-06-08,363.75,371.9,360.22,370,9030052,360.22
2017-06-09,374.42,376.87,354.8,357.32,17251584,354.8
2017-06-12,357.99,364.5,350.62,359.01,10508261,350.62
2017-06-13,367.62,376,366.61,375.95,11778111,366.61
2017-06-14,381.085,384.25,376.31,380.66,12783558,376.31
2017-06-15,372.5,375.46,366.49,375.34,10416088,366.49
2017-06-16,377.975,378.01,370.1,371.4,6350378,370.1
2017-06-19,375,376.7,367.8,369.8,6472928,367.8
2017-06-20,376.67,378.88,369.73,372.24,7421638,369.73
2017-06-21,374.35,376.99,368.02,376.4,4923210,368.02
2017-06-22,377.99,385,373.57,382.61,7514282,373.57
2017-06-23,382.45,386.99,379.345,383.45,6426666,379.345
2017-06-26,386.69,386.95,373.1,377.49,6597603,373.1
2017-06-27,376.4,376.4,362.02,362.37,6979954,362.02
2017-06-28,366.68,371.74,362.52,371.24,6293162,362.52
2017-06-29,370.61,371,354.1,360.75,8204552,354.1
2017-06-30,363.71,366.767,359.619,361.61,5826818,359.619
2017-07-03,370.24,371.35,351.5,352.5,6305401,351.5
2017-07-05,347.2,347.24,326.33,327.09,17005963,326.33
2017-07-06,317.26,320.79,306.3,308.83,19275954,306.3
2017-07-07,313.5,317,307.38,313.22,14134892,307.38
2017-07-10,312.9,317.94,303.13,316.05,13780268,303.13
2017-07-11,316,327.28,314.3,327.22,11528093,314.3
2017-07-12,330.4,333.1,324.5,329.52,10323843,324.5
2017-07-13,330.11,331.6,319.97,323.41,8583086,319.97
2017-07-14,323.19,328.42,321.22,327.78,5608043,321.22
2017-07-17,325.54,327.1,313.45,319.57,9830078,313.45
2017-07-18,317.5,329.13,315.66,328.24,6365551,315.66
2017-07-19,328.23,331.65,323.219,325.26,6348887,323.219
2017-07-20,326.9,330.22,324.2,329.92,5145881,324.2
2017-07-21,329.46,331.258,325.8,328.4,4871775,325.8
2017-07-24,330.24,343.399,330.01,342.52,8599011,330.01
2017-07-25,345,345.6,334.15,339.6,6980113,334.15
2017-07-26,340.36,345.5,338.12,343.85,4810519,338.12
2017-07-27,346,347.5,326.29,334.46,8286495,326.29
2017-07-28,336.89,339.6,332.51,335.07,4873053,332.51
2017-07-31,335.5,341.49,321.04,323.47,8526933,321.04
2017-08-01,323,324.45,316.13,319.57,8287814,316.13
2017-08-02,318.94,327.12,311.22,325.89,12091303,311.22
2017-08-03,345.33,350,343.15,347.077,13526360,343.15
2017-08-04,347,357.27,343.3,356.91,9238520,343.3
2017-08-07,357.35,359.48,352.75,355.17,6309779,352.75
2017-08-08,357.53,368.58,357.4,365.22,7432673,357.4
2017-08-09,361,370,358.95,363.53,6882093,358.95
2017-08-10,361.6,366.65,354.66,355.4,7069015,354.66
2017-08-11,356.97,361.26,353.62,357.87,4358686,353.62
2017-08-14,364.63,367.66,362.6,363.8,4508389,362.6
2017-08-15,365.2,365.49,359.37,362.33,3077200,359.37
2017-08-16,363,366.5,362.52,362.91,3406736,362.52
2017-08-17,361.21,363.3,351.59,351.92,5011609,351.59
2017-08-18,352.91,354,345.8,347.46,5397864,345.8
2017-08-21,345.82,345.82,331.85,337.86,6490288,331.85
2017-08-22,341.13,342.24,337.373,341.35,4315392,337.373
2017-08-23,338.99,353.49,338.304,352.77,4942609,338.304
2017-08-24,352.52,356.66,349.74,352.93,4576004,349.74
2017-08-25,354.24,355.69,347.3,348.05,3475491,347.3
2017-08-28,347.28,347.35,339.72,345.66,3749288,339.72
2017-08-29,339.48,349.05,338.75,347.36,4069377,338.75
2017-08-30,349.67,353.47,347,353.18,3404219,347
2017-08-31,353.55,358.44,352.82,355.9,4065690,352.82
2017-09-01,356.12,357.59,353.69,355.4,3048895,353.69
2017-09-05,353.8,355.49,345.89,349.59,3843028,345.89
2017-09-06,349.5,350.979,341.56,344.53,4082901,341.56
2017-09-07,345.98,352.48,343.45,350.61,4235606,343.45
2017-09-08,348.99,349.78,342.3,343.4,3261389,342.3
2017-09-11,351.35,363.71,350,363.69,7651647,350
2017-09-12,364.49,368.76,360.4,362.75,5966716,360.4
2017-09-13,363.82,368.07,359.59,366.23,4172033,359.59
2017-09-14,364.33,377.96,362.63,377.64,7171437,362.63
2017-09-15,374.51,380,372.7,379.81,5409018,372.7
2017-09-18,380.25,389.61,377.68,385,7179287,377.68
2017-09-19,380,382.39,373.57,375.1,6440275,373.57
2017-09-20,373,378.249,371.07,373.91,4910883,371.07
2017-09-21,374.9,376.83,364.51,366.48,4612621,364.51
2017-09-22,366.49,369.9,350.88,351.09,8144339,350.88
2017-09-25,353.15,357.469,342.88,344.99,7587395,342.88
2017-09-26,350.93,351.24,340.9,345.25,7150632,340.9
2017-09-27,349.9,351.489,340.5,340.97,6029596,340.5
2017-09-28,339.88,342.75,335.4,339.6,5311877,335.4
2017-09-29,341.86,344.68,338.601,341.02,5099112,338.601
2017-10-02,342.52,343.7,335.51,341.53,5243618,335.51
2017-10-03,335.9,348.55,331.28,348.14,10126541,331.28
2017-10-04,351.25,358.62,349.6,355.01,8148594,349.6
2017-10-05,356,357.435,351.35,355.14,4168161,351.35
2017-10-06,353.1,360.099,352.25,356.834,4277878,352.25
2017-10-09,349.65,351.75,342.67,342.94,7464351,342.67
2017-10-10,346.8,355.63,345.531,355.59,6972552,345.531
2017-10-11,353.89,357.6,351.15,354.6,4495328,351.15
2017-10-12,352.95,359.78,352.64,355.68,4075519,352.64
2017-10-13,356.98,358.49,353.68,355.57,3538958,353.68
2017-10-16,353.76,354.48,347.16,350.6,5373410,347.16
2017-10-17,350.91,356.22,350.07,355.75,3290317,350.07
2017-10-18,355.97,363,354.13,359.65,4936166,354.13
2017-10-19,355.56,357.147,348.2,351.81,5056722,348.2
2017-10-20,352.69,354.55,344.34,345.1,4926667,344.34
2017-10-23,349.88,349.95,336.25,337.02,5740366,336.25
2017-10-24,338.8,342.8,336.16,337.34,4488426,336.16
2017-10-25,336.7,337.5,323.56,325.84,8584204,323.56
2017-10-26,327.78,330.23,323.2,326.17,5012087,323.2
2017-10-27,319.75,324.59,316.66,320.87,6970118,316.66
2017-10-30,319.18,323.78,317.25,320.08,4254378,317.25
